(24.94, 0.31), (24.94, 0.28), [225, 225, 225]
(13.77, 12.06), (13.83, 12.04), [0, 0, 0]
(15.42, 13.99), (15.5, 13.95), [225, 225, 225]
(4.81, 8.27), (4.75, 8.27), [225, 225, 225]
(22.79, 10.63), (22.7, 10.64), [225, 225, 225]
(24.6, 6.93), (24.6, 6.9), [225, 225, 225]
(7.75, 8.02), (7.75, 7.99), [225, 225, 225]
(14.9, 12.73), (14.85, 12.77), [0, 0, 0]
(14.09, 2.67), (14.12, 2.59), [225, 225, 225]
(3.61, 6.99), (3.61, 6.96), [225, 225, 225]
(6.05, 0.66), (6.05, 0.64), [225, 225, 225]
(12.8, 6.85), (12.81, 6.77), [225, 225, 225]
(17.47, 17.44), (17.53, 17.45), [225, 225, 225]
(8.15, 14.5), (8.15, 14.47), [225, 225, 225]
(7.01, 7.91), (7.01, 7.88), [225, 225, 225]
(0.06, 15.26), (0.06, 15.23), [225, 225, 225]
(23.92, 3.13), (23.92, 3.11), [225, 225, 225]
(16.82, 6.69), (16.82, 6.66), [225, 225, 225]
(7.25, 15.94), (7.25, 15.91), [225, 225, 225]
(23.8, 2.59), (23.8, 2.56), [225, 225, 225]
(13.12, 0.09), (13.12, 0.07), [225, 225, 225]
(3.67, 16.51), (3.67, 16.48), [225, 225, 225]
(0.25, 16.48), (0.25, 16.45), [225, 225, 225]
(2.65, 1.1), (2.65, 1.07), [225, 225, 225]
(2.19, 5.28), (2.19, 5.25), [225, 225, 225]
(1.88, 13.69), (1.88, 13.66), [225, 225, 225]
(4.85, 17.89), (4.85, 17.87), [225, 225, 225]
(11.76, 0.2), (11.76, 0.18), [225, 225, 225]
(6.23, 3.95), (6.23, 3.92), [225, 225, 225]
(1.94, 0.31), (1.94, 0.28), [225, 225, 225]
(9.88, 11.57), (9.88, 11.54), [225, 225, 225]
(10.65, 12.57), (10.65, 12.55), [225, 225, 225]
(14.52, 15.93), (14.55, 15.92), [225, 225, 225]
(7.62, 3.68), (7.62, 3.65), [225, 225, 225]
(18.67, 6.95), (18.61, 7.05), [225, 225, 225]
(22.76, 10.73), (22.67, 10.76), [225, 225, 225]
(18.77, 1.78), (18.77, 1.75), [225, 225, 225]
(6.67, 6.44), (6.67, 6.42), [225, 225, 225]
(23.3, 0.96), (23.3, 0.94), [225, 225, 225]
(5.37, 12.05), (5.37, 12.1), [225, 225, 225]
(21.35, 16.77), (21.37, 16.82), [225, 225, 225]
(15.57, 6.58), (15.6, 6.5), [225, 225, 225]
(2.62, 17.21), (2.62, 17.19), [225, 225, 225]
(10.54, 6.06), (10.63, 6.04), [0, 0, 0]
(7.78, 4.44), (7.78, 4.41), [225, 225, 225]
(19.24, 4.72), (19.34, 4.72), [0, 0, 0]
(3.36, 10.74), (3.31, 10.7), [225, 225, 225]
(9.01, 0.8), (9.01, 0.77), [225, 225, 225]
(17.5, 7.09), (17.5, 7.07), [225, 225, 225]
(21.84, 15.73), (21.86, 15.68), [225, 225, 225]
(20.19, 9.02), (20.19, 8.99), [225, 225, 225]
(16.06, 5.33), (16.1, 5.25), [225, 225, 225]
(11.63, 10.9), (11.58, 11.02), [0, 0, 0]
(20.36, 18.83), (20.39, 18.82), [225, 225, 225]
(15.31, 9.63), (15.25, 9.64), [0, 0, 0]
(17.75, 0.39), (17.75, 0.37), [225, 225, 225]
(21.85, 16.63), (21.79, 16.63), [225, 225, 225]
(2.04, 16.21), (2.04, 16.18), [225, 225, 225]
(4.94, 3.13), (4.94, 3.11), [225, 225, 225]
(24.26, 6.74), (24.26, 6.71), [225, 225, 225]
(7.22, 9.35), (7.22, 9.26), [225, 225, 225]
(6.02, 17.35), (6.02, 17.32), [225, 225, 225]
(9.36, 7.02), (9.41, 7.14), [0, 0, 0]
(13.33, 9.99), (13.28, 10.03), [0, 0, 0]
(14.11, 12.14), (14.16, 12.11), [0, 0, 0]
(15.57, 15.06), (15.6, 15.05), [225, 225, 225]
(6.61, 10.97), (6.6, 11.0), [225, 225, 225]
(16.45, 7.09), (16.39, 7.07), [225, 225, 225]
(21.53, 13.21), (21.49, 13.11), [225, 225, 225]
(23.86, 19.28), (23.86, 19.25), [225, 225, 225]
(24.07, 4.03), (24.07, 4.0), [225, 225, 225]
(21.76, 5.14), (21.76, 5.11), [225, 225, 225]
(5.28, 15.34), (5.28, 15.31), [225, 225, 225]
(12.66, 18.12), (12.71, 18.18), [225, 225, 225]
(11.27, 1.23), (11.27, 1.21), [225, 225, 225]
(10.22, 8.02), (10.27, 7.99), [225, 225, 225]
(23.89, 18.0), (23.89, 17.97), [225, 225, 225]
(3.3, 4.06), (3.3, 4.03), [225, 225, 225]
(5.93, 4.11), (5.93, 4.08), [225, 225, 225]
(18.49, 2.84), (18.49, 2.81), [225, 225, 225]
(20.53, 6.12), (20.64, 5.98), [0, 0, 0]
(4.49, 11.38), (4.46, 11.46), [225, 225, 225]
(11.73, 11.37), (11.72, 11.42), [0, 0, 0]
(13.49, 8.97), (13.55, 8.99), [225, 225, 225]
(20.34, 19.09), (20.34, 19.06), [225, 225, 225]
(6.7, 2.08), (6.7, 2.05), [225, 225, 225]
(18.78, 11.78), (18.81, 11.77), [0, 0, 0]
(14.86, 19.2), (15.01, 19.22), [225, 225, 225]
(5.36, 12.08), (5.32, 12.12), [225, 225, 225]
(10.76, 7.04), (10.79, 6.91), [225, 225, 225]
(14.17, 6.31), (14.17, 6.28), [225, 225, 225]
(2.1, 14.23), (2.1, 14.2), [225, 225, 225]
(1.39, 5.3), (1.39, 5.28), [225, 225, 225]
(6.42, 11.73), (6.36, 11.82), [225, 225, 225]
(16.2, 6.12), (16.21, 6.09), [225, 225, 225]
(15.7, 8.4), (15.72, 8.32), [225, 225, 225]
(2.35, 15.34), (2.35, 15.31), [225, 225, 225]
(11.19, 10.6), (11.22, 10.67), [225, 225, 225]
(6.08, 0.09), (6.08, 0.07), [225, 225, 225]
(16.37, 12.62), (16.4, 12.61), [0, 0, 0]
(7.75, 11.94), (7.75, 11.88), [225, 225, 225]
(4.14, 10.32), (4.07, 10.36), [225, 225, 225]
(18.29, 4.95), (18.37, 4.98), [225, 225, 225]
(9.31, 11.16), (9.33, 11.14), [225, 225, 225]
(3.95, 16.51), (3.95, 16.48), [225, 225, 225]
(23.24, 7.5), (23.24, 7.47), [225, 225, 225]
(10.11, 8.5), (10.26, 8.48), [225, 225, 225]
(12.19, 17.06), (12.19, 17.12), [225, 225, 225]
(10.8, 16.16), (10.8, 16.13), [225, 225, 225]
(10.46, 4.6), (10.46, 4.57), [225, 225, 225]
(18.84, 15.2), (18.87, 15.19), [225, 225, 225]
(8.95, 9.37), (8.95, 9.35), [225, 225, 225]
(12.27, 10.24), (12.12, 10.27), [0, 0, 0]
(20.46, 4.0), (20.46, 3.97), [225, 225, 225]
(4.23, 16.83), (4.23, 16.81), [225, 225, 225]
(12.98, 14.11), (13.01, 14.1), [0, 0, 0]
(12.97, 9.37), (12.89, 9.41), [225, 225, 225]
(16.09, 4.07), (16.07, 4.12), [225, 225, 225]
(15.4, 17.76), (15.46, 17.78), [225, 225, 225]
(24.14, 10.19), (24.14, 10.16), [225, 225, 225]
(5.63, 12.81), (5.66, 12.81), [225, 225, 225]
(4.85, 6.55), (4.85, 6.52), [225, 225, 225]
(3.83, 2.37), (3.83, 2.35), [225, 225, 225]
(7.53, 2.81), (7.53, 2.78), [225, 225, 225]
(4.62, 11.71), (4.71, 11.73), [225, 225, 225]
(9.66, 10.68), (9.66, 10.65), [225, 225, 225]
(2.84, 13.99), (2.84, 13.96), [225, 225, 225]
(15.72, 6.19), (15.76, 6.12), [225, 225, 225]
(1.91, 4.3), (1.91, 4.27), [225, 225, 225]
(22.54, 10.68), (22.46, 10.7), [225, 225, 225]
(14.65, 17.5), (14.68, 17.49), [225, 225, 225]
(1.27, 1.45), (1.27, 1.42), [225, 225, 225]
(15.02, 16.15), (15.04, 16.14), [225, 225, 225]
(18.18, 3.35), (18.18, 3.32), [225, 225, 225]
(5.4, 0.45), (5.4, 0.42), [225, 225, 225]
(2.62, 8.86), (2.62, 8.83), [225, 225, 225]
(11.26, 8.22), (11.27, 8.27), [225, 225, 225]
(0.86, 10.97), (0.86, 10.95), [225, 225, 225]
(10.65, 11.49), (10.65, 11.46), [225, 225, 225]
(10.03, 13.17), (10.03, 13.14), [225, 225, 225]
(4.78, 0.42), (4.78, 0.39), [225, 225, 225]
(19.72, 12.61), (19.84, 12.62), [225, 225, 225]
(4.69, 7.91), (4.69, 7.88), [225, 225, 225]
(10.09, 16.89), (10.09, 16.86), [225, 225, 225]
(9.1, 15.8), (9.1, 15.78), [225, 225, 225]
(14.26, 11.7), (14.32, 11.68), [0, 0, 0]
(8.7, 18.52), (8.7, 18.49), [225, 225, 225]
(10.43, 13.17), (10.43, 13.14), [225, 225, 225]
(16.05, 6.84), (15.99, 6.83), [225, 225, 225]
(14.75, 8.84), (14.88, 8.85), [225, 225, 225]
(18.92, 8.15), (19.04, 8.02), [225, 225, 225]
(1.08, 14.53), (1.08, 14.5), [225, 225, 225]
(19.01, 2.81), (19.01, 2.78), [225, 225, 225]
(14.23, 5.39), (14.29, 5.41), [225, 225, 225]
(21.13, 10.69), (21.15, 10.64), [225, 225, 225]
(2.81, 17.92), (2.81, 17.89), [225, 225, 225]
(8.36, 15.83), (8.36, 15.8), [225, 225, 225]
(10.15, 2.81), (10.15, 2.78), [225, 225, 225]
(7.18, 9.57), (7.21, 9.53), [225, 225, 225]
(7.28, 4.6), (7.28, 4.57), [225, 225, 225]
(9.72, 17.54), (9.72, 17.51), [225, 225, 225]
(12.86, 16.98), (12.88, 16.93), [225, 225, 225]
(5.9, 3.76), (5.9, 3.73), [225, 225, 225]
(15.57, 1.76), (15.6, 1.77), [225, 225, 225]
(3.27, 13.17), (3.27, 13.14), [225, 225, 225]
(20.86, 18.98), (20.86, 18.95), [225, 225, 225]
(11.35, 15.01), (11.3, 15.16), [225, 225, 225]
(0.46, 19.28), (0.46, 19.25), [225, 225, 225]
(22.9, 7.96), (22.9, 7.94), [225, 225, 225]
(3.55, 3.51), (3.55, 3.49), [225, 225, 225]
(15.7, 15.79), (15.72, 15.79), [225, 225, 225]
(14.72, 2.4), (14.73, 2.37), [225, 225, 225]
(14.7, 5.87), (14.69, 5.9), [225, 225, 225]
(23.89, 11.33), (23.89, 11.3), [225, 225, 225]
(6.84, 12.4), (6.93, 12.4), [225, 225, 225]
(23.49, 8.56), (23.49, 8.53), [225, 225, 225]
(10.65, 16.43), (10.65, 16.4), [225, 225, 225]
(7.56, 12.15), (7.56, 12.1), [225, 225, 225]
(10.79, 8.27), (10.88, 8.17), [225, 225, 225]
(20.14, 14.73), (20.17, 14.73), [225, 225, 225]
(21.0, 9.17), (20.97, 9.17), [225, 225, 225]
(12.54, 4.57), (12.53, 4.6), [225, 225, 225]
(2.96, 10.8), (2.97, 10.85), [225, 225, 225]
(11.88, 13.72), (11.83, 13.79), [225, 225, 225]
(23.18, 18.9), (23.18, 18.87), [225, 225, 225]
(24.66, 11.19), (24.66, 11.16), [225, 225, 225]
(17.24, 16.34), (17.2, 16.27), [225, 225, 225]
(6.39, 12.7), (6.45, 12.7), [225, 225, 225]
(16.67, 0.88), (16.67, 0.85), [225, 225, 225]
(18.67, 13.0), (18.73, 12.99), [225, 225, 225]
(8.8, 7.3), (8.79, 7.35), [225, 225, 225]
(8.27, 14.34), (8.27, 14.31), [225, 225, 225]
(15.88, 15.27), (15.91, 15.28), [225, 225, 225]
(3.3, 13.52), (3.3, 13.5), [225, 225, 225]
(14.3, 5.18), (14.4, 5.24), [225, 225, 225]
(7.96, 9.48), (7.96, 9.45), [225, 225, 225]
(19.78, 3.65), (19.78, 3.62), [225, 225, 225]
(4.44, 13.47), (4.44, 13.44), [225, 225, 225]
(12.01, 17.84), (12.01, 17.81), [225, 225, 225]
(23.13, 10.25), (23.1, 10.26), [225, 225, 225]
(1.27, 3.57), (1.27, 3.54), [225, 225, 225]
(18.49, 0.58), (18.49, 0.56), [225, 225, 225]
(13.15, 10.78), (13.21, 10.76), [0, 0, 0]
(21.56, 11.62), (21.65, 11.6), [225, 225, 225]
(11.46, 15.67), (11.62, 15.75), [0, 0, 0]
(5.62, 6.17), (5.62, 6.14), [225, 225, 225]
(14.63, 18.1), (14.69, 18.09), [225, 225, 225]
(11.27, 1.02), (11.27, 0.99), [225, 225, 225]
(22.67, 17.12), (22.76, 17.12), [225, 225, 225]
(12.13, 19.3), (12.13, 19.28), [225, 225, 225]
(18.23, 8.7), (18.37, 8.56), [225, 225, 225]
(12.47, 1.21), (12.47, 1.18), [225, 225, 225]
(2.78, 6.12), (2.78, 6.09), [225, 225, 225]
(23.77, 13.6), (23.82, 13.53), [225, 225, 225]
(13.53, 6.79), (13.5, 6.78), [225, 225, 225]
(6.23, 16.07), (6.23, 16.05), [225, 225, 225]
(4.17, 1.1), (4.17, 1.07), [225, 225, 225]
(1.57, 16.26), (1.57, 16.24), [225, 225, 225]
(11.85, 19.25), (11.85, 19.22), [225, 225, 225]
(18.33, 0.01), (18.33, -0.01), [225, 225, 225]
(16.04, 6.25), (16.06, 6.23), [225, 225, 225]
(23.86, 4.76), (23.86, 4.73), [225, 225, 225]
(12.04, 0.45), (12.04, 0.42), [225, 225, 225]
(0.09, 9.83), (0.09, 9.81), [225, 225, 225]
(7.25, 15.02), (7.25, 14.99), [225, 225, 225]
(8.15, 6.04), (8.15, 6.01), [225, 225, 225]
(0.03, 13.39), (0.03, 13.36), [225, 225, 225]
(11.45, 18.35), (11.45, 18.33), [225, 225, 225]
(13.26, 18.56), (13.34, 18.61), [225, 225, 225]
(6.57, 17.51), (6.57, 17.49), [225, 225, 225]
(8.67, 17.21), (8.67, 17.19), [225, 225, 225]
(16.65, 8.22), (16.69, 8.11), [0, 0, 0]
(18.76, 10.7), (18.64, 10.62), [0, 0, 0]
(18.33, 5.79), (18.39, 5.77), [225, 225, 225]
(8.09, 4.76), (8.09, 4.73), [225, 225, 225]
(10.43, 15.56), (10.43, 15.53), [225, 225, 225]
(16.02, 0.31), (16.02, 0.28), [225, 225, 225]
(12.1, 4.68), (12.1, 4.65), [225, 225, 225]
(5.3, 11.49), (5.26, 11.57), [225, 225, 225]
(19.36, 5.81), (19.47, 5.91), [225, 225, 225]
(22.84, 4.98), (22.84, 4.95), [225, 225, 225]
(20.45, 13.7), (20.48, 13.7), [225, 225, 225]
(0.0, 6.42), (0, 6.39), [225, 225, 225]
(5.52, 14.66), (5.52, 14.64), [225, 225, 225]
(10.9, 0.34), (10.9, 0.31), [225, 225, 225]
(20.53, 18.26), (20.64, 18.21), [225, 225, 225]
(3.36, 17.46), (3.36, 17.43), [225, 225, 225]
(5.49, 11.95), (5.62, 11.97), [225, 225, 225]
(18.3, 0.96), (18.3, 0.94), [225, 225, 225]
(18.8, 12.51), (18.92, 12.51), [225, 225, 225]
(2.8, 10.69), (2.81, 10.74), [225, 225, 225]
(10.43, 14.31), (10.43, 14.28), [225, 225, 225]
(0.52, 13.04), (0.52, 13.01), [225, 225, 225]
(14.63, 8.61), (14.81, 8.64), [225, 225, 225]
(19.0, 6.08), (18.96, 6.13), [225, 225, 225]
(1.73, 13.44), (1.73, 13.42), [225, 225, 225]
(7.87, 13.55), (7.87, 13.52), [225, 225, 225]
(2.31, 8.15), (2.31, 8.13), [225, 225, 225]
(1.64, 2.86), (1.64, 2.84), [225, 225, 225]
(5.4, 11.45), (5.34, 11.5), [225, 225, 225]
(14.83, 16.15), (14.86, 16.14), [225, 225, 225]
(10.03, 10.05), (10.03, 10.02), [225, 225, 225]
(8.15, 3.46), (8.15, 3.43), [225, 225, 225]
(3.24, 17.51), (3.24, 17.49), [225, 225, 225]
(24.01, 10.49), (24.01, 10.46), [225, 225, 225]
(11.74, 14.13), (11.66, 14.25), [225, 225, 225]
(17.61, 5.35), (17.7, 5.34), [225, 225, 225]
(6.27, 4.63), (6.27, 4.6), [225, 225, 225]
(18.85, 16.82), (18.87, 16.87), [225, 225, 225]
(9.81, 3.78), (9.81, 3.76), [225, 225, 225]
(5.86, 17.0), (5.86, 16.97), [225, 225, 225]
(7.78, 9.54), (7.78, 9.51), [225, 225, 225]
(24.75, 4.68), (24.75, 4.65), [225, 225, 225]
(14.78, 3.11), (14.78, 3.08), [225, 225, 225]
(10.96, 13.23), (10.96, 13.2), [225, 225, 225]
(12.24, 10.42), (12.2, 10.47), [0, 0, 0]
(6.82, 11.69), (6.7, 11.7), [225, 225, 225]
(7.38, 7.2), (7.38, 7.18), [225, 225, 225]
(24.69, 3.95), (24.69, 3.92), [225, 225, 225]
(18.66, 17.09), (18.68, 17.14), [225, 225, 225]
(6.6, 3.89), (6.6, 3.87), [225, 225, 225]
(5.19, 4.71), (5.19, 4.68), [225, 225, 225]
(2.87, 17.46), (2.87, 17.43), [225, 225, 225]
(3.18, 5.33), (3.18, 5.3), [225, 225, 225]
(3.64, 16.16), (3.64, 16.13), [225, 225, 225]
(3.84, 11.55), (3.76, 11.51), [225, 225, 225]
(6.03, 9.25), (6.0, 9.25), [225, 225, 225]
(13.93, 13.05), (13.9, 13.05), [0, 0, 0]
(18.72, 6.61), (18.69, 6.63), [225, 225, 225]
(24.28, 15.61), (24.3, 15.59), [225, 225, 225]
(1.79, 12.49), (1.79, 12.47), [225, 225, 225]
(12.86, 16.27), (12.94, 16.18), [225, 225, 225]
(8.3, 9.54), (8.3, 9.51), [225, 225, 225]
(1.79, 16.64), (1.79, 16.62), [225, 225, 225]
(23.47, 14.59), (23.38, 14.55), [225, 225, 225]
(19.26, 13.38), (19.32, 13.37), [225, 225, 225]
(3.4, 18.16), (3.4, 18.14), [225, 225, 225]
(19.94, 18.78), (20.0, 18.77), [225, 225, 225]
(17.86, 7.94), (17.7, 8.01), [0, 0, 0]
(24.23, 17.89), (24.23, 17.87), [225, 225, 225]
(2.9, 10.26), (2.9, 10.31), [225, 225, 225]
(22.41, 11.12), (22.35, 11.12), [225, 225, 225]
(13.18, 0.09), (13.18, 0.07), [225, 225, 225]
(2.13, 15.91), (2.13, 15.88), [225, 225, 225]
(8.49, 11.41), (8.49, 11.38), [225, 225, 225]
(7.56, 10.26), (7.62, 10.25), [225, 225, 225]
(12.62, 2.37), (12.62, 2.35), [225, 225, 225]
(10.71, 2.84), (10.71, 2.81), [225, 225, 225]
(4.32, 1.83), (4.32, 1.8), [225, 225, 225]
(22.49, 11.67), (22.51, 11.72), [225, 225, 225]
(18.67, 1.02), (18.67, 0.99), [225, 225, 225]
(3.73, 17.38), (3.73, 17.35), [225, 225, 225]
(17.32, 2.87), (17.37, 2.83), [225, 225, 225]
(22.5, 0.01), (22.5, -0.01), [225, 225, 225]
(0.99, 1.02), (0.99, 0.99), [225, 225, 225]
(5.86, 2.86), (5.86, 2.84), [225, 225, 225]
(5.6, 10.05), (5.75, 10.02), [225, 225, 225]
(13.09, 1.15), (13.09, 1.13), [225, 225, 225]
(15.62, 12.15), (15.56, 12.16), [0, 0, 0]
(2.19, 17.32), (2.19, 17.3), [225, 225, 225]
(24.29, 11.19), (24.29, 11.16), [225, 225, 225]
(9.78, 14.64), (9.78, 14.61), [225, 225, 225]
(16.92, 19.19), (16.97, 19.17), [225, 225, 225]
(16.56, 15.21), (16.53, 15.17), [225, 225, 225]
(9.19, 7.9), (9.26, 8.05), [0, 0, 0]
(16.66, 1.4), (16.61, 1.37), [225, 225, 225]
(12.19, 3.57), (12.19, 3.54), [225, 225, 225]
(6.02, 13.12), (6.02, 13.09), [225, 225, 225]
(23.53, 14.22), (23.57, 14.26), [225, 225, 225]
(15.15, 18.23), (15.22, 18.23), [225, 225, 225]
(9.63, 15.99), (9.63, 15.97), [225, 225, 225]
(23.92, 17.76), (23.92, 17.73), [225, 225, 225]
(3.09, 13.44), (3.09, 13.42), [225, 225, 225]
(18.05, 7.41), (18.07, 7.51), [225, 225, 225]
(9.82, 7.49), (9.75, 7.43), [0, 0, 0]
(15.61, 7.94), (15.56, 7.85), [225, 225, 225]
(3.12, 17.0), (3.12, 16.97), [225, 225, 225]
(18.47, 4.93), (18.56, 4.94), [0, 0, 0]
(20.48, 5.75), (20.39, 5.64), [0, 0, 0]
(2.1, 11.38), (2.1, 11.35), [225, 225, 225]
(21.34, 15.14), (21.37, 15.09), [225, 225, 225]
(7.69, 13.06), (7.69, 13.04), [225, 225, 225]
(21.05, 0.37), (21.05, 0.34), [225, 225, 225]
(18.29, 11.53), (18.32, 11.53), [0, 0, 0]
(23.4, 18.81), (23.4, 18.79), [225, 225, 225]
(17.2, 16.66), (17.24, 16.71), [225, 225, 225]
(9.57, 17.87), (9.57, 17.84), [225, 225, 225]
(18.95, 13.49), (19.01, 13.48), [225, 225, 225]
(16.8, 16.09), (16.84, 16.14), [225, 225, 225]
(11.12, 5.65), (10.98, 5.75), [0, 0, 0]
(13.32, 11.21), (13.35, 11.2), [0, 0, 0]
(23.3, 18.54), (23.3, 18.52), [225, 225, 225]
(15.9, 13.69), (16.02, 13.66), [225, 225, 225]
(11.82, 4.25), (11.82, 4.22), [225, 225, 225]
(7.72, 16.02), (7.72, 15.99), [225, 225, 225]
(17.88, 2.34), (17.86, 2.32), [225, 225, 225]
(19.28, 5.54), (19.43, 5.63), [225, 225, 225]
(17.13, 6.52), (17.13, 6.5), [225, 225, 225]
(0.19, 15.34), (0.19, 15.31), [225, 225, 225]
(2.19, 4.22), (2.19, 4.19), [225, 225, 225]
(14.76, 19.0), (14.87, 19.03), [225, 225, 225]
(18.12, 10.4), (17.99, 10.33), [0, 0, 0]
(9.41, 17.13), (9.41, 17.11), [225, 225, 225]
(22.87, 6.93), (22.87, 6.9), [225, 225, 225]
(15.16, 11.84), (15.21, 11.81), [0, 0, 0]
(2.93, 13.71), (2.93, 13.69), [225, 225, 225]
(16.62, 5.55), (16.71, 5.62), [225, 225, 225]
(9.35, 3.4), (9.35, 3.38), [225, 225, 225]
(0.22, 8.89), (0.22, 8.86), [225, 225, 225]
(0.43, 6.5), (0.43, 6.47), [225, 225, 225]
(0.9, 4.06), (0.9, 4.03), [225, 225, 225]
(2.13, 1.23), (2.13, 1.21), [225, 225, 225]
(24.72, 5.03), (24.72, 5.01), [225, 225, 225]
(3.8, 6.39), (3.8, 6.36), [225, 225, 225]
(21.02, 19.19), (21.02, 19.17), [225, 225, 225]
(19.9, 5.58), (19.92, 5.66), [225, 225, 225]
(5.11, 11.08), (5.2, 11.05), [225, 225, 225]
(8.46, 7.83), (8.46, 7.8), [225, 225, 225]
(6.45, 13.96), (6.45, 13.93), [225, 225, 225]
(6.6, 13.71), (6.6, 13.69), [225, 225, 225]
(11.73, 1.51), (11.73, 1.48), [225, 225, 225]
(18.43, 2.21), (18.43, 2.18), [225, 225, 225]
(4.88, 17.46), (4.88, 17.43), [225, 225, 225]
(5.68, 5.47), (5.68, 5.44), [225, 225, 225]
(3.8, 9.3), (3.86, 9.31), [225, 225, 225]
(20.81, 18.1), (20.91, 18.04), [225, 225, 225]
(12.94, 18.57), (12.99, 18.6), [225, 225, 225]
(21.14, 3.7), (21.14, 3.68), [225, 225, 225]
(12.92, 9.06), (12.89, 9.07), [225, 225, 225]
(8.92, 19.03), (8.92, 19.0), [225, 225, 225]
(0.4, 19.14), (0.4, 19.11), [225, 225, 225]
(20.45, 4.8), (20.35, 4.69), [225, 225, 225]
(15.76, 16.09), (15.78, 16.14), [225, 225, 225]
(15.9, 3.13), (15.9, 3.11), [225, 225, 225]
(2.74, 11.19), (2.75, 11.22), [225, 225, 225]
(21.49, 13.84), (21.48, 13.78), [225, 225, 225]
(2.69, 3.27), (2.69, 3.24), [225, 225, 225]
(15.63, 18.56), (15.54, 18.55), [225, 225, 225]
(6.2, 11.0), (6.21, 10.92), [225, 225, 225]
(22.78, 12.47), (22.84, 12.49), [225, 225, 225]
(18.78, 12.1), (18.87, 12.1), [0, 0, 0]
(10.68, 18.33), (10.68, 18.3), [225, 225, 225]
(4.69, 13.99), (4.69, 13.96), [225, 225, 225]
(1.42, 15.69), (1.42, 15.67), [225, 225, 225]
(18.81, 5.41), (18.96, 5.44), [225, 225, 225]
(22.16, 9.54), (22.16, 9.51), [225, 225, 225]
(22.78, 2.86), (22.78, 2.84), [225, 225, 225]
(20.24, 5.28), (20.25, 5.14), [0, 0, 0]
(0.15, 7.53), (0.15, 7.5), [225, 225, 225]
(11.32, 13.5), (11.34, 13.52), [225, 225, 225]
(6.51, 19.17), (6.51, 19.14), [225, 225, 225]
(19.61, 6.78), (19.71, 6.68), [0, 0, 0]
(11.9, 5.66), (12.06, 5.57), [0, 0, 0]
(5.9, 19.14), (5.9, 19.11), [225, 225, 225]
(13.98, 7.46), (14.04, 7.47), [225, 225, 225]
(11.3, 16.48), (11.3, 16.45), [225, 225, 225]
(9.0, 6.62), (8.97, 6.73), [225, 225, 225]
(18.4, 10.01), (18.33, 9.96), [225, 225, 225]
(4.54, 13.58), (4.54, 13.55), [225, 225, 225]
(11.39, 12.17), (11.44, 12.3), [0, 0, 0]
(10.28, 4.27), (10.28, 4.25), [225, 225, 225]
(14.49, 19.04), (14.58, 19.11), [225, 225, 225]
(4.49, 9.06), (4.52, 9.01), [225, 225, 225]
(10.62, 11.46), (10.62, 11.44), [225, 225, 225]
(4.29, 19.28), (4.29, 19.25), [225, 225, 225]
(4.94, 0.15), (4.94, 0.12), [225, 225, 225]
(9.88, 9.86), (9.88, 9.83), [225, 225, 225]
(15.38, 9.25), (15.24, 9.3), [0, 0, 0]
(4.54, 0.8), (4.54, 0.77), [225, 225, 225]
(24.17, 10.02), (24.17, 10.0), [225, 225, 225]
(21.47, 11.54), (21.56, 11.52), [225, 225, 225]
(3.92, 8.77), (3.86, 8.75), [225, 225, 225]
(22.38, 19.06), (22.38, 19.03), [225, 225, 225]
(22.68, 14.77), (22.63, 14.8), [225, 225, 225]
(2.56, 3.73), (2.56, 3.7), [225, 225, 225]
(17.11, 17.33), (17.15, 17.29), [225, 225, 225]
(13.92, 9.16), (13.8, 9.18), [225, 225, 225]
(17.42, 13.49), (17.4, 13.54), [225, 225, 225]
(7.84, 11.46), (7.84, 11.44), [225, 225, 225]
(22.93, 1.1), (22.93, 1.07), [225, 225, 225]
(11.73, 13.07), (11.85, 13.19), [225, 225, 225]
(16.09, 0.8), (16.07, 0.78), [225, 225, 225]
(16.82, 2.69), (16.82, 2.74), [225, 225, 225]
(0.46, 19.25), (0.46, 19.22), [225, 225, 225]
(16.16, 4.49), (16.12, 4.57), [225, 225, 225]
(1.02, 9.37), (1.02, 9.35), [225, 225, 225]
(2.93, 12.09), (2.93, 12.11), [225, 225, 225]
(21.8, 12.01), (21.78, 12.03), [225, 225, 225]
(9.66, 11.54), (9.66, 11.52), [225, 225, 225]
(3.48, 10.95), (3.5, 11.03), [225, 225, 225]
(20.94, 16.57), (21.03, 16.58), [225, 225, 225]
(18.23, 14.93), (18.25, 14.91), [225, 225, 225]
(17.71, 3.27), (17.72, 3.24), [225, 225, 225]
(0.8, 1.78), (0.8, 1.75), [225, 225, 225]
(13.22, 2.71), (13.2, 2.77), [225, 225, 225]
(0.9, 19.19), (0.9, 19.17), [225, 225, 225]
(6.33, 17.35), (6.33, 17.32), [225, 225, 225]
(8.64, 3.76), (8.64, 3.73), [225, 225, 225]
(16.97, 4.37), (17.05, 4.42), [0, 0, 0]
(18.28, 15.84), (18.33, 15.9), [225, 225, 225]
(13.71, 7.82), (13.63, 7.86), [225, 225, 225]
(22.01, 7.07), (22.01, 7.04), [225, 225, 225]
(11.93, 13.92), (11.84, 14.03), [225, 225, 225]
(11.79, 15.77), (11.98, 15.76), [225, 225, 225]
(13.48, 9.57), (13.31, 9.64), [0, 0, 0]
(14.62, 14.24), (14.7, 14.19), [225, 225, 225]
